scope,wave,native,clean_name,clean_label,native_label
pooled:AHS_pooled_animal_inputs.dta,2020,s9q11,ahs_amount_payment_shepherds,AHS 2020: Amount spent on payment of shepherds,9.11 Amount spent on payment of shepherds
pooled:AHS_pooled_animal_inputs.dta,2020,s9q12,ahs_other_expenditures,AHS 2020: Other expenditures,9.12 Other expenditures
pooled:AHS_pooled_animal_inputs.dta,2020,s9q2,ahs_amount_rent_kraal_renting,AHS 2020: Amount spent on rent for land grazing/kraal/renting animal shelter,9.2 Amount spent on rent for land grazing/kraal/renting animal shelter
pooled:AHS_pooled_animal_inputs.dta,2020,s9q3,ahs_amount_purchasing_2020,AHS 2020: Amount spent on purchasing fodder crop,9.3 Amount spent on purchasing fodder crop
pooled:AHS_pooled_animal_inputs.dta,2020,s9q4,ahs_amount_purchasing_feeds,AHS 2020: Amount spent on purchasing feeds/water,9.4 Amount spent on purchasing feeds/water
pooled:AHS_pooled_animal_inputs.dta,2020,s9q5,ahs_amount_purchasing_salt_2020,AHS 2020: Amount spent on purchasing salt and minerals,9.5 Amount spent on purchasing salt and minerals
pooled:AHS_pooled_animal_inputs.dta,2020,s9q6,ahs_amount_purchasing_2020_s9q6,AHS 2020: Amount spent on purchasing artificial insemination,9.6 Amount spent on purchasing artificial insemination
pooled:AHS_pooled_animal_inputs.dta,2020,s9q7,ahs_amount_purchasing_medicine,"AHS 2020: Amount spent on purchasing vaccines, dips, sprays and medicine","9.7 Amount spent on purchasing vaccines, dips, sprays and medicine"
pooled:AHS_pooled_animal_inputs.dta,2020,s9q8,ahs_amount_purchasing_2020_s9q8,AHS 2020: Amount spent on purchasing veterinary services,9.8 Amount spent on purchasing veterinary services
pooled:AHS_pooled_animal_inputs.dta,2020,s9q9,ahs_amount_setting_new_fences,AHS 2020: Amount spent on setting new fences/sheds or repairs of fencing/sheds,9.9 Amount spent on setting new fences/sheds or repairs of fencing/sheds
pooled:AHS_pooled_animal_inputs.dta,"2017,2020",sample,ahs_sample,AHS: Sample: sampled household or LSF large-scale-farmer supplement,"CS = sampled agricultural household; LSF = large-scale-farmer supplement record (2020: 2,345 list-frame farms with weight 1; 2024: 1,939 such records) -- not part of the household sample"
pooled:AHS_pooled_animal_inputs.dta,"2017,2020",survey,ahs_survey,AHS: Source survey,Source survey
pooled:AHS_pooled_animal_inputs.dta,"2017,2020",wave,ahs_wave,AHS: Wave identifier,Wave (survey year)
pooled:AHS_pooled_animal_inputs.dta,"2017,2020",wt,ahs_weight,AHS: Sampling weight,"Household weight carried by every row (sums to persons in the person file, to households in the household file; repeated per record in module files)"
pooled:AHS_pooled_animal_inputs.dta,"2017,2020",wt_hh,ahs_household_weight,AHS: Household weight,Household weight repeated on every row of this file -- sums to the number of households ONLY in the household file (one row per household)
pooled:AHS_pooled_animal_inputs.dta,"2017,2020",year,ahs_year,AHS: Survey year,Survey year
pooled:AHS_pooled_credits.dta,"2017,2024",cluster,ahs_cluster,AHS 2017-2024: Sampling cluster or village identifier,Sampling segment / cluster (as shipped)
pooled:AHS_pooled_credits.dta,"2017,2020,2024",dist,ahs_district,"AHS: District, NISR code 11-57","District (11-57, NISR current codes)"
pooled:AHS_pooled_credits.dta,"2017,2020,2024",hhid,ahs_household_id,AHS: Household identifier,Household id (unique within wave)
pooled:AHS_pooled_credits.dta,2024,loan,ahs_household_requested_loan,AHS 2024: Does any household member requested any loan?,does any household member requested any loan?
pooled:AHS_pooled_credits.dta,2024,pid,ahs_person_id,AHS 2024: Person number within the household,Person number within the household
pooled:AHS_pooled_credits.dta,"2017,2020,2024",prov,ahs_province,"AHS: Province, NISR code 1-5","Province (1-5, NISR codes)"
pooled:AHS_pooled_credits.dta,2020,s0q10,ahs_ubudehe_category_hh_belong,AHS 2020: Which Ubudehe category does the household belong in,0.10 Which Ubudehe category does the household belong in
pooled:AHS_pooled_credits.dta,2020,s0q12,ahs_respondent_household_head,AHS 2020: Is the respondent the Household head,0.12 Is the respondent the Household head
pooled:AHS_pooled_credits.dta,2020,s0q15,ahs_relation_resp_household_head,AHS 2020: Relationship of respondent to the Household head,0.15 Relationship of respondent to the Household head
pooled:AHS_pooled_credits.dta,2020,s0q16_1,ahs_agri_activity_hh_activity1,AHS 2020: What is the agricultural activity of the Household?(activity1),What is the agricultural activity of the Household?(activity1)
pooled:AHS_pooled_credits.dta,2020,s0q16_2,ahs_agri_activity_hh_activity2,AHS 2020: What is the agricultural activity of the Household?(activity2),What is the agricultural activity of the Household?(activity2)
pooled:AHS_pooled_credits.dta,2020,s0q16_3,ahs_agri_activity_hh_activity3,AHS 2020: What is the agricultural activity of the Household?(activity3),What is the agricultural activity of the Household?(activity3)
pooled:AHS_pooled_credits.dta,2020,s0q16_4,ahs_agri_activity_hh_activity4,AHS 2020: What is the agricultural activity of the Household?(activity4),What is the agricultural activity of the Household?(activity4)
pooled:AHS_pooled_credits.dta,2020,s0q17,ahs_agri_livelihood_activity_hh,AHS 2020: Is agriculture the main livelihood activity of your household,0.17 Is agriculture the main livelihood activity of your household
pooled:AHS_pooled_credits.dta,2020,s0q18,ahs_non_agri_activity_support_hh,AHS 2020: Other non-agricultural activity which support your household,0.18 What is the other non-agricultural activity which  support your household
pooled:AHS_pooled_credits.dta,2017,s0q3,ahs_stratum,AHS 2017: Sampling stratum,0.3 Stratum
pooled:AHS_pooled_credits.dta,2017,s0q4,ahs_segment,AHS 2017: Segment,0.4 Segment
pooled:AHS_pooled_credits.dta,2020,s0q7,ahs_household_number,AHS 2020: Household number,0.7 Household number
pooled:AHS_pooled_credits.dta,2020,s0q9,ahs_marital_household_head,AHS 2020: Marital status of Household Head,0.9 Marital status of Household Head
pooled:AHS_pooled_credits.dta,2024,s10aq1,ahs_household_tried_obtain_loan,AHS 2024: Household member tried to obtain a loan,Household member tried to obtain a loan
pooled:AHS_pooled_credits.dta,2024,s10aq2,ahs_main_reason_why_loan_denied,AHS 2024: Main reason why loan was denied,Main reason why loan was denied
pooled:AHS_pooled_credits.dta,2024,s10aq3,ahs_household_owe_money,AHS 2024: Household members owe money,Household members owe money
pooled:AHS_pooled_credits.dta,2024,s10aq4,ahs_loan_id_number,AHS 2024: Loan Id Number,Loan Id Number
pooled:AHS_pooled_credits.dta,2024,s10aq6_other,ahs_other_origin_loan,AHS 2024: Specify Other origin of the loan,Specify Other origin  of the loan
pooled:AHS_pooled_credits.dta,2024,s10aq7,ahs_main_purpose_loan_2024,AHS 2024: Main purpose of loan,Main purpose of loan
pooled:AHS_pooled_credits.dta,2024,s10aq7_o,ahs_main_purpose_loan_o,AHS 2024: Main purpose of loan,Main purpose of loan
pooled:AHS_pooled_credits.dta,2024,s10q6,ahs_source_loan,AHS 2024: Source of loan,source of loan
pooled:AHS_pooled_credits.dta,"2017,2020",s4q1,ahs_household_bank_account,AHS 2017-2020: Does any household member have any bank account?,4.1 Does any household member have any bank account?
pooled:AHS_pooled_credits.dta,2017,s4q10,ahs_requested_loan3_approved,AHS 2017: Was the requested loan 3 approved?,4.10 Was the requested loan 3 approved?
pooled:AHS_pooled_credits.dta,2020,s4q10_1,ahs_loan_requested_1,AHS 2020: From where the loan was requested?(1)?,4.10 From where the loan was requested?(1)?
pooled:AHS_pooled_credits.dta,2020,s4q10_2,ahs_loan_requested_2,AHS 2020: From where the loan was requested?(2)?,4.10 From where the loan was requested?(2)?
pooled:AHS_pooled_credits.dta,2020,s4q10_3,ahs_loan_requested_3,AHS 2020: From where the loan was requested?(3)?,4.10 From where the loan was requested?(3)?
pooled:AHS_pooled_credits.dta,2020,s4q10_4,ahs_loan_requested_4,AHS 2020: From where the loan was requested?(4)?,4.10 From where the loan was requested?(4)?
pooled:AHS_pooled_credits.dta,2020,s4q11,ahs_loans_requested_2020,AHS 2020: Among loans requested were there some of them rejected?,4.11 Among loans requested were there some of them rejected?
pooled:AHS_pooled_credits.dta,2017,s4q11_v2,ahs_agri_loan3_requested_2017,AHS 2017: If the agricultural loan 3 was requested but not approved what was,4.11 If the agricultural loan 3 was requested but not approved what was the main
pooled:AHS_pooled_credits.dta,2020,s4q12,ahs_loan_rejected_reason_2020,AHS 2020: If the loan was rejected what was the main reason?,4.12 If the loan was rejected what was the main reason?
pooled:AHS_pooled_credits.dta,2017,s4q12_v2,ahs_recvd_fund_grant_agri_2017,AHS 2017: Received any fund for grant for agricultural purpose during 2016-2,4.12 Have you received any fund for grant for agricultural purpose during 2016-2
pooled:AHS_pooled_credits.dta,2020,s4q13,ahs_main_use_rejected_loan_2020,AHS 2020: What was the main use of the rejected loan?,What was the main use of the rejected loan?
pooled:AHS_pooled_credits.dta,2017,s4q13_v2,ahs_origin_grant_2017,AHS 2017: What is the origin of that grant?,4.13 What is the origin of that grant?
pooled:AHS_pooled_credits.dta,2017,s4q2,ahs_household_request_loan,"AHS 2017: During 2016-2017, did any member of the household request a loan?","4.2 During 2016-2017, did any member of the household request a loan?"
pooled:AHS_pooled_credits.dta,2020,s4q2_1,ahs_hh_codes_bank_account_1,AHS 2020: HH member codes of bank account holders in your household,4.2 HH member codes of bank account holders in your household
pooled:AHS_pooled_credits.dta,2020,s4q2_2,ahs_hh_codes_bank_account_2,AHS 2020: HH member codes of bank account holders in your household,4.2 HH member codes of bank account holders in your household
pooled:AHS_pooled_credits.dta,2020,s4q2_3,ahs_hh_codes_bank_account_3,AHS 2020: HH member codes of bank account holders in your household,4.2 HH member codes of bank account holders in your household
pooled:AHS_pooled_credits.dta,2020,s4q2_4,ahs_hh_codes_bank_account_4,AHS 2020: HH member codes of bank account holders in your household,4.2 HH member codes of bank account holders in your household
pooled:AHS_pooled_credits.dta,2020,s4q2_5,ahs_hh_codes_bank_account_5,AHS 2020: HH member codes of bank account holders in your household,4.2 HH member codes of bank account holders in your household
pooled:AHS_pooled_credits.dta,2020,s4q2_6,ahs_codes_bank_account_holders_6,AHS 2020: Member codes of bank account holders in your household,4.2 member codes of bank account holders in your household
pooled:AHS_pooled_credits.dta,2020,s4q2_7,ahs_hh_codes_bank_account_7,AHS 2020: HH member codes of bank account holders in your household,4.2 HH member codes of bank account holders in your household
pooled:AHS_pooled_credits.dta,2020,s4q2_8,ahs_hh_codes_bank_account_8,AHS 2020: HH member codes of bank account holders in your household,4.2 HH member codes of bank account holders in your household
pooled:AHS_pooled_credits.dta,2020,s4q2_9,ahs_hh_codes_bank_account_9,AHS 2020: HH member codes of bank account holders in your household,4.2 HH member codes of bank account holders in your household
pooled:AHS_pooled_credits.dta,2017,s4q3,ahs_financial_institution_loan1,AHS 2017: From which type of financial Institution was the loan 1 requested?,4.3 From which type of financial Institution was the loan 1 requested?
pooled:AHS_pooled_credits.dta,2020,s4q3_1,ahs_financial_instutition1_1,AHS 2020: What are main financial institution/s of bank holders(instutition1),4.3 What are main financial institution/s of bank holders(instutition1)
pooled:AHS_pooled_credits.dta,2020,s4q3_2,ahs_financial_instutition1_2,AHS 2020: What are main financial institution/s of bank holders(instutition1)?,4.3 What are main financial institution/s of bank holders(instutition1)?
pooled:AHS_pooled_credits.dta,2020,s4q3_3,ahs_financial_instutition1_3,AHS 2020: What are main financial institution/s of bank holders(instutition1)?,4.3 What are main financial institution/s of bank holders(instutition1)?
pooled:AHS_pooled_credits.dta,2020,s4q3_4,ahs_financial_instutition1_4,AHS 2020: What are main financial institution/s of bank holders(instutition1)?,4.3 What are main financial institution/s of bank holders(instutition1)?
pooled:AHS_pooled_credits.dta,2020,s4q4,ahs_hh_belonging_tontine_2020,AHS 2020: Is there any household member belonging to tontine/solidarity fund?,Is there any household member belonging to tontine/solidarity fund?
pooled:AHS_pooled_credits.dta,2017,s4q4_v2,ahs_requested_loan1_2017,AHS 2017: Was the requested loan 1 approved?,4.4 Was the requested loan 1 approved?
pooled:AHS_pooled_credits.dta,2020,s4q5,ahs_household_savings_2020,AHS 2020: Did any household member have savings during last 12 months?,4.5 Did any household member have savings during last 12 months?
pooled:AHS_pooled_credits.dta,2017,s4q5_v2,ahs_agri_loan1_requested_2017,AHS 2017: If the agricultural loan 1 was requested but not approved what was,4.5 If the agricultural loan 1 was requested but not approved what was the main
pooled:AHS_pooled_credits.dta,2017,s4q6,ahs_financial_institution_loan2,AHS 2017: From which type of financial Institution was the loan 2 requested?,4.6 From which type of financial Institution was the loan 2 requested?
pooled:AHS_pooled_credits.dta,2020,s4q6_1,ahs_hh_codes_bank_account_s4q61,AHS 2020: HH member codes of bank account holders in your household,4.2 HH member codes of bank account holders in your household
pooled:AHS_pooled_credits.dta,2020,s4q6_2,ahs_hh_codes_bank_account_s4q62,AHS 2020: HH member codes of bank account holders in your household,4.2 HH member codes of bank account holders in your household
pooled:AHS_pooled_credits.dta,2020,s4q6_3,ahs_hh_codes_bank_account_s4q63,AHS 2020: HH member codes of bank account holders in your household,4.2 HH member codes of bank account holders in your household
pooled:AHS_pooled_credits.dta,2020,s4q6_4,ahs_hh_codes_bank_account_s4q64,AHS 2020: HH member codes of bank account holders in your household,4.2 HH member codes of bank account holders in your household
pooled:AHS_pooled_credits.dta,2020,s4q6_5,ahs_hh_codes_bank_account_s4q65,AHS 2020: HH member codes of bank account holders in your household,4.2 HH member codes of bank account holders in your household
pooled:AHS_pooled_credits.dta,2020,s4q6_6,ahs_codes_bank_account_s4q66,AHS 2020: Member codes of bank account holders in your household,4.2 member codes of bank account holders in your household
pooled:AHS_pooled_credits.dta,2020,s4q6_7,ahs_hh_codes_bank_account_s4q67,AHS 2020: HH member codes of bank account holders in your household,4.2 HH member codes of bank account holders in your household
pooled:AHS_pooled_credits.dta,2020,s4q6_8,ahs_hh_codes_bank_account_s4q68,AHS 2020: HH member codes of bank account holders in your household,4.2 HH member codes of bank account holders in your household
pooled:AHS_pooled_credits.dta,2020,s4q6_9,ahs_hh_codes_bank_account_s4q69,AHS 2020: HH member codes of bank account holders in your household,4.2 HH member codes of bank account holders in your household
pooled:AHS_pooled_credits.dta,2017,s4q7,ahs_requested_loan2_approved,AHS 2017: Was the requested loan 2 approved?,4.7 Was the requested loan 2 approved?
pooled:AHS_pooled_credits.dta,2020,s4q7_1,ahs_financial_institution_1,AHS 2020: What main financial institution/s in which savings were made(1)?,What main financial institution/s in which savings were made(1)?
pooled:AHS_pooled_credits.dta,2020,s4q7_2,ahs_financial_institution_2,AHS 2020: What main financial institution/s in which savings were made(2)?,What main financial institution/s in which savings were made(2)?
pooled:AHS_pooled_credits.dta,2020,s4q7_3,ahs_financial_institution_3,AHS 2020: What main financial institution/s in which savings were made(3)?,What main financial institution/s in which savings were made(3)?
pooled:AHS_pooled_credits.dta,2020,s4q7_4,ahs_financial_institution_4,AHS 2020: What main financial institution/s in which savings were made(4)?,What main financial institution/s in which savings were made(4)?
pooled:AHS_pooled_credits.dta,2020,s4q8,ahs_household_request_loan_2020,"AHS 2020: Did any member of your household request any loan, last 12 months",4.8 Did any member of your household request any loan during last 12 months?
pooled:AHS_pooled_credits.dta,2017,s4q8_v2,ahs_agri_loan2_requested_2017,AHS 2017: If the agricultural loan 2 was requested but not approved what was,4.8 If the agricultural loan 2 was requested but not approved what was the main
pooled:AHS_pooled_credits.dta,2017,s4q9,ahs_financial_institution_loan3,AHS 2017: From which type of financial Institution was the loan 3 requested?,4.9 From which type of financial Institution was the loan 3 requested?
pooled:AHS_pooled_credits.dta,2020,s4q9_1,ahs_hh_codes_bank_account_s4q91,AHS 2020: HH member codes of bank account holders in your household,4.2 HH member codes of bank account holders in your household
pooled:AHS_pooled_credits.dta,2020,s4q9_2,ahs_hh_codes_bank_account_s4q92,AHS 2020: HH member codes of bank account holders in your household,4.2 HH member codes of bank account holders in your household
pooled:AHS_pooled_credits.dta,2020,s4q9_3,ahs_hh_codes_bank_account_s4q93,AHS 2020: HH member codes of bank account holders in your household,4.2 HH member codes of bank account holders in your household
pooled:AHS_pooled_credits.dta,2020,s4q9_4,ahs_hh_codes_bank_account_s4q94,AHS 2020: HH member codes of bank account holders in your household,4.2 HH member codes of bank account holders in your household
pooled:AHS_pooled_credits.dta,2020,s4q9_5,ahs_hh_codes_bank_account_s4q95,AHS 2020: HH member codes of bank account holders in your household,4.2 HH member codes of bank account holders in your household
pooled:AHS_pooled_credits.dta,2020,s4q9_6,ahs_codes_bank_account_s4q96,AHS 2020: Member codes of bank account holders in your household,4.2 member codes of bank account holders in your household
pooled:AHS_pooled_credits.dta,2020,s4q9_7,ahs_hh_codes_bank_account_s4q97,AHS 2020: HH member codes of bank account holders in your household,4.2 HH member codes of bank account holders in your household
pooled:AHS_pooled_credits.dta,"2017,2020,2024",sample,ahs_sample,AHS: Sample: sampled household or LSF large-scale-farmer supplement,"CS = sampled agricultural household; LSF = large-scale-farmer supplement record (2020: 2,345 list-frame farms with weight 1; 2024: 1,939 such records) -- not part of the household sample"
pooled:AHS_pooled_credits.dta,"2017,2020,2024",survey,ahs_survey,AHS: Source survey,Source survey
pooled:AHS_pooled_credits.dta,"2017,2020,2024",wave,ahs_wave,AHS: Wave identifier,Wave (survey year)
pooled:AHS_pooled_credits.dta,"2017,2020,2024",wt,ahs_weight,AHS: Sampling weight,"Household weight carried by every row (sums to persons in the person file, to households in the household file; repeated per record in module files)"
pooled:AHS_pooled_credits.dta,"2017,2020,2024",wt_hh,ahs_household_weight,AHS: Household weight,Household weight repeated on every row of this file -- sums to the number of households ONLY in the household file (one row per household)
pooled:AHS_pooled_credits.dta,"2017,2020,2024",year,ahs_year,AHS: Survey year,Survey year
pooled:AHS_pooled_eggs.dta,2024,_merge,ahs_matching_result_merge,AHS 2024: Matching result from merge,Matching result from merge
pooled:AHS_pooled_eggs.dta,2024,cluster,ahs_cluster,AHS 2024: Sampling cluster or village identifier,Sampling segment / cluster (as shipped)
pooled:AHS_pooled_eggs.dta,"2020,2024",dist,ahs_district,"AHS: District, NISR code 11-57","District (11-57, NISR current codes)"
pooled:AHS_pooled_eggs.dta,"2020,2024",hhid,ahs_household_id,AHS: Household identifier,Household id (unique within wave)
pooled:AHS_pooled_eggs.dta,2024,owner,ahs_owner,AHS 2024: Owner,owner
pooled:AHS_pooled_eggs.dta,"2020,2024",prov,ahs_province,"AHS: Province, NISR code 1-5","Province (1-5, NISR codes)"
pooled:AHS_pooled_eggs.dta,2020,s0q10,ahs_ubudehe_category_hh_belong,AHS 2020: Which Ubudehe category does the household belong in,0.10 Which Ubudehe category does the household belong in
pooled:AHS_pooled_eggs.dta,2020,s0q12,ahs_respondent_household_head,AHS 2020: Is the respondent the Household head,0.12 Is the respondent the Household head
pooled:AHS_pooled_eggs.dta,2020,s0q15,ahs_relation_resp_household_head,AHS 2020: Relationship of respondent to the Household head,0.15 Relationship of respondent to the Household head
pooled:AHS_pooled_eggs.dta,2020,s0q16_1,ahs_agri_activity_hh_activity1,AHS 2020: What is the agricultural activity of the Household?(activity1),What is the agricultural activity of the Household?(activity1)
pooled:AHS_pooled_eggs.dta,2020,s0q16_2,ahs_agri_activity_hh_activity2,AHS 2020: What is the agricultural activity of the Household?(activity2),What is the agricultural activity of the Household?(activity2)
pooled:AHS_pooled_eggs.dta,2020,s0q16_3,ahs_agri_activity_hh_activity3,AHS 2020: What is the agricultural activity of the Household?(activity3),What is the agricultural activity of the Household?(activity3)
pooled:AHS_pooled_eggs.dta,2020,s0q16_4,ahs_agri_activity_hh_activity4,AHS 2020: What is the agricultural activity of the Household?(activity4),What is the agricultural activity of the Household?(activity4)
pooled:AHS_pooled_eggs.dta,2020,s0q17,ahs_agri_livelihood_activity_hh,AHS 2020: Is agriculture the main livelihood activity of your household,0.17 Is agriculture the main livelihood activity of your household
pooled:AHS_pooled_eggs.dta,2020,s0q18,ahs_non_agri_activity_support_hh,AHS 2020: Other non-agricultural activity which support your household,0.18 What is the other non-agricultural activity which  support your household
pooled:AHS_pooled_eggs.dta,2020,s0q7,ahs_household_number,AHS 2020: Household number,0.7 Household number
pooled:AHS_pooled_eggs.dta,2020,s0q9,ahs_marital_household_head,AHS 2020: Marital status of Household Head,0.9 Marital status of Household Head
pooled:AHS_pooled_eggs.dta,2024,s11q2_0,ahs_yield,AHS 2024: Yield,Yield
pooled:AHS_pooled_eggs.dta,2024,s11q2_1,ahs_household_produce_eggs_1,AHS 2024: Did your household produce eggs during the last 6 months,11.2.1 did your household produce eggs during the last 6 months
pooled:AHS_pooled_eggs.dta,2024,s11q2_2,ahs_month_2,AHS 2024: Month,11.2.2 Month
pooled:AHS_pooled_eggs.dta,2024,s11q2_3,ahs_number_laying_hen_month,AHS 2024: Number of laying hen in the month of ?,11.2.3 Number of laying hen in the month of ?
pooled:AHS_pooled_eggs.dta,2024,s11q2_4,ahs_number_eggs_produced_month_4,AHS 2024: Number of eggs produced in the month of ?,11.2.4 Number of eggs produced in the month of ?
pooled:AHS_pooled_eggs.dta,2024,s11q2_5,ahs_eggs_consumed_home_month,AHS 2024: Number of eggs consumed at home in the month of,11.2.5 Number of eggs consumed at home in the month of
pooled:AHS_pooled_eggs.dta,2024,s11q2_6,ahs_number_eggs_sold_month_6,AHS 2024: Number of eggs sold in the month of ?,11.2.6 Number of eggs sold in the month of ?
pooled:AHS_pooled_eggs.dta,2024,s11q2_7,ahs_price_egg_price_sold_eggs_7,AHS 2024: Price per egg (price for last sold eggs),11.2.7 Price per egg (price for last sold eggs)
pooled:AHS_pooled_eggs.dta,2024,s11q2_8,ahs_quantity_used_hatching_month,AHS 2024: Quantity used in hatching in the month of?,11.2.8 Quantity used in hatching in the month of?
pooled:AHS_pooled_eggs.dta,2024,s11q2_9,ahs_quantity_used_way_month,AHS 2024: Quantity used in any other way in the month of?,11.2.9 Quantity used in any other way in the month of?
pooled:AHS_pooled_eggs.dta,2020,s1q1,ahs_total_number_household,AHS 2020: Total number of household members,1.1 Total number of household members
pooled:AHS_pooled_eggs.dta,2020,s1q10,ahs_engaged_agribusiness_activ,AHS 2020: Has...been/engaged in any of the following agribusiness activities,s1q10 Has...been/engaged in any of the following agribusiness activities during
pooled:AHS_pooled_eggs.dta,2020,s1q4,ahs_hh_relation_hh_head,AHS 2020: What is the household member's relationship with the household Head?,1.4 What is the household member?s relationship with the household Head?
pooled:AHS_pooled_eggs.dta,2020,s1q5,ahs_sex_household,AHS 2020: What is the sex of household member?,1.5 What is the sex of household member?
pooled:AHS_pooled_eggs.dta,2020,s1q6,ahs_age_household,AHS 2020: What is the age of household member?,1.6 What is the age of household member?
pooled:AHS_pooled_eggs.dta,2020,s1q7,ahs_highest_educ_attained_hh,AHS 2020: Highest level of education attained by the household member,1.7 What is the highest level of education attained by the household member?
pooled:AHS_pooled_eggs.dta,2020,s1q8,ahs_economic_activity_household,AHS 2020: What is the main economic activity of household member,1.8 What is the main economic activity of hh member
pooled:AHS_pooled_eggs.dta,2020,s1q9,ahs_engaged_agri_activ_agric,AHS 2020: Been engaged in agricultural activities during last 2019/2020 agric,1.9 Have you been engaged in agricultural activities during last 2019/2020 agric
pooled:AHS_pooled_eggs.dta,2020,s7q2_1,ahs_household_produce_s7q21,AHS 2020: Did your household produce eggs during last 12 months?,7.2.1 Did your household produce eggs during last 12 months?
pooled:AHS_pooled_eggs.dta,2020,s7q2_2,ahs_month_2_s7q22,AHS 2020: Month,7.2.2 Month
pooled:AHS_pooled_eggs.dta,2020,s7q2_3,ahs_number_eggs_produced_month_3,AHS 2020: Number of eggs produced in that month,7.2.3 Number of eggs produced in that month
pooled:AHS_pooled_eggs.dta,2020,s7q2_4,ahs_number_eggs_consumed_month,AHS 2020: Number of eggs consumed in that month,7.2.4 Number of eggs consumed in that month
pooled:AHS_pooled_eggs.dta,2020,s7q2_5,ahs_number_eggs_sold_month_5,AHS 2020: Number of eggs sold in that month,7.2.5 Number of eggs sold in that month
pooled:AHS_pooled_eggs.dta,2020,s7q2_6,ahs_price_egg_price_sold_eggs_6,AHS 2020: Price per egg (price for last sold eggs),7.2.6 Price per egg (price for last sold eggs)
pooled:AHS_pooled_eggs.dta,2020,s7q2_7,ahs_quantity_used_other_way,AHS 2020: Quantity used in any other way,7.2.7 Quantity used in any other way
pooled:AHS_pooled_eggs.dta,"2020,2024",sample,ahs_sample,AHS: Sample: sampled household or LSF large-scale-farmer supplement,"CS = sampled agricultural household; LSF = large-scale-farmer supplement record (2020: 2,345 list-frame farms with weight 1; 2024: 1,939 such records) -- not part of the household sample"
pooled:AHS_pooled_eggs.dta,"2020,2024",survey,ahs_survey,AHS: Source survey,Source survey
pooled:AHS_pooled_eggs.dta,2020,total_egg,ahs_eggs_total,"AHS 2020: Total eggs, no label shipped",
pooled:AHS_pooled_eggs.dta,"2020,2024",wave,ahs_wave,AHS: Wave identifier,Wave (survey year)
pooled:AHS_pooled_eggs.dta,"2020,2024",wt,ahs_weight,AHS: Sampling weight,"Household weight carried by every row (sums to persons in the person file, to households in the household file; repeated per record in module files)"
pooled:AHS_pooled_eggs.dta,"2020,2024",wt_hh,ahs_household_weight,AHS: Household weight,Household weight repeated on every row of this file -- sums to the number of households ONLY in the household file (one row per household)
pooled:AHS_pooled_eggs.dta,"2020,2024",year,ahs_year,AHS: Survey year,Survey year
pooled:AHS_pooled_extension.dta,"2017,2024",cluster,ahs_cluster,AHS 2017-2024: Sampling cluster or village identifier,Sampling segment / cluster (as shipped)
pooled:AHS_pooled_extension.dta,"2017,2020,2024",dist,ahs_district,"AHS: District, NISR code 11-57","District (11-57, NISR current codes)"
pooled:AHS_pooled_extension.dta,"2017,2020,2024",hhid,ahs_household_id,AHS: Household identifier,Household id (unique within wave)
pooled:AHS_pooled_extension.dta,"2017,2020,2024",prov,ahs_province,"AHS: Province, NISR code 1-5","Province (1-5, NISR codes)"
pooled:AHS_pooled_extension.dta,2020,s0q10,ahs_ubudehe_category_hh_belong,AHS 2020: Which Ubudehe category does the household belong in,0.10 Which Ubudehe category does the household belong in
pooled:AHS_pooled_extension.dta,2020,s0q12,ahs_respondent_household_head,AHS 2020: Is the respondent the Household head,0.12 Is the respondent the Household head
pooled:AHS_pooled_extension.dta,2020,s0q15,ahs_relation_resp_household_head,AHS 2020: Relationship of respondent to the Household head,0.15 Relationship of respondent to the Household head
pooled:AHS_pooled_extension.dta,2020,s0q16_1,ahs_agri_activity_hh_activity1,AHS 2020: What is the agricultural activity of the Household?(activity1),0.16 What is the agricultural activity of the Household?(activity1)
pooled:AHS_pooled_extension.dta,2020,s0q16_2,ahs_agri_activity_hh_activity2,AHS 2020: What is the agricultural activity of the Household?(activity2),0.16 What is the agricultural activity of the Household?(activity2)
pooled:AHS_pooled_extension.dta,2020,s0q16_3,ahs_agri_activity_hh_activity3,AHS 2020: What is the agricultural activity of the Household?(activity3),0.16 What is the agricultural activity of the Household?(activity3)
pooled:AHS_pooled_extension.dta,2020,s0q16_4,ahs_agri_activity_hh_activity4,AHS 2020: What is the agricultural activity of the Household?(activity4),0.16 What is the agricultural activity of the Household?(activity4)
pooled:AHS_pooled_extension.dta,2020,s0q17,ahs_agri_livelihood_activity_hh,AHS 2020: Is agriculture the main livelihood activity of your household,0.17 Is agriculture the main livelihood activity of your household
pooled:AHS_pooled_extension.dta,2020,s0q18,ahs_non_agri_activity_support_hh,AHS 2020: Other non-agricultural activity which support your household,0.18 What is the other non-agricultural activity which  support your household
pooled:AHS_pooled_extension.dta,2017,s0q3,ahs_stratum,AHS 2017: Sampling stratum,0.3 Stratum
pooled:AHS_pooled_extension.dta,2017,s0q4,ahs_segment,AHS 2017: Segment,0.4 Segment
pooled:AHS_pooled_extension.dta,2020,s0q7,ahs_household_number,AHS 2020: Household number,0.7 Household number
pooled:AHS_pooled_extension.dta,2020,s0q9,ahs_marital_household_head,AHS 2020: Marital status of Household Head,0.9 Marital status of Household Head
pooled:AHS_pooled_extension.dta,2017,s3q1,ahs_hh_benefited_extension_svc,AHS 2017: Has any member of this household benefited from any extension service,3.1 Has any member of this household benefited from any extension service during
